canonical_id,work_id,title,years,production_year,favorite_count,my_list_count,primary_genre,source_origin,canonical_tags,classification_status,detail_url,attribute_source_url,attribute_fetched_at
danime:11541,11541,うーさーのその日暮らし 覚醒編,2014,2014,3504,4025,コメディ・ギャグ,,コメディ・ギャグ|ショート,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11541,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11541,2026-07-25T11:01:37.779Z
danime:11542,11542,Peeping Life-WE ARE THE HERO-,2014,2014,1355,2320,コメディ・ギャグ,,コメディ・ギャグ|ショート,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11542,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11542,2026-07-25T11:01:37.779Z
danime:11543,11543,蒼穹のファフナー　RIGHT　OF　LEFT,2005,2005,18855,22953,SF,,SF|ロボット・メカ|ドラマ・青春|ロボットSF|学園|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11543,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11543,2026-07-25T10:22:17.253Z
danime:11544,11544,ヒロイック・エイジ,2007,2007,14601,20313,SF,,SF|ロボット・メカ|ドラマ・青春|スペースオペラ|ロボットSF|宇宙|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11544,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11544,2026-07-25T10:45:59.280Z
danime:11548,11548,蒼穹のファフナー　HEAVEN AND EARTH,2010,2010,20882,25086,SF,,SF|ロボット・メカ|ドラマ・青春|ロボットSF|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11548,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11548,2026-07-25T10:33:32.104Z
danime:11550,11550,TIGER ＆ BUNNY,2011,2011,57520,82013,バトル・アクション,,バトル・アクション|ドラマ・青春|スペキュレーティブ判定保留|成長・挑戦|職業・仕事,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11550,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11550,2026-07-25T10:45:34.871Z
danime:11551,11551,世界でいちばん強くなりたい！【リテイク版】,2013,2013,13121,16609,スポーツ・競技,,スポーツ・競技|ドラマ・青春|友情・仲間|成長・挑戦|音楽・アイドル|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11551,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11551,2026-07-25T10:57:37.747Z
danime:11552,11552,フルーツバスケット,2001,2001,45609,51962,恋愛・ラブコメ,漫画,恋愛・ラブコメ|ドラマ・青春|ラブコメ|成長・挑戦|恋愛|音楽・アイドル,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11552,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11552,2026-07-25T10:55:56.796Z
danime:11553,11553,彼氏彼女の事情,1998,1998,34369,41131,恋愛・ラブコメ,,恋愛・ラブコメ|ドラマ・青春|ラブコメ|成長・挑戦|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11553,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11553,2026-07-25T10:21:15.719Z
danime:11554,11554,DOG DAYS,2010,2010,27051,34225,異世界・ハイファンタジー,,異世界・ハイファンタジー|ファンタジー|スポーツ・競技|異世界ファンタジー|異世界|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11554,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11554,2026-07-25T10:33:32.104Z
danime:11555,11555,DOG DAYS',2012,2012,15406,19835,異世界・ハイファンタジー,,異世界・ハイファンタジー|ファンタジー|スポーツ・競技|異世界ファンタジー|異世界|家族|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11555,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11555,2026-07-25T10:57:29.295Z
danime:11556,11556,銀牙伝説WEED（ウィード）,2005,2005,7125,11231,バトル・アクション,,バトル・アクション|ドラマ・青春|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11556,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11556,2026-07-25T10:22:17.253Z
danime:11557,11557,あしたのジョー２,1980,1980,6841,11357,スポーツ・競技,,スポーツ・競技|成長・挑戦|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11557,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11557,2026-07-25T10:32:13.002Z
danime:11558,11558,じゃりン子チエ,1981,1981,10867,18199,コメディ・ギャグ,,コメディ・ギャグ|職業・仕事,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11558,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11558,2026-07-25T10:32:10.399Z
danime:11559,11559,ゲンジ通信あげだま,1991,1991,3227,4152,SF,,SF|コメディ・ギャグ|現代ファンタジー|ロボットSF|学園|ロボット・メカ|怪異・妖怪,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11559,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11559,2026-07-25T10:44:16.911Z
danime:11560,11560,超訳百人一首 うた恋い。,2012,2012,15655,19785,恋愛・ラブコメ,,恋愛・ラブコメ|歴史・戦記|ラブコメ|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11560,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11560,2026-07-25T10:57:29.295Z
danime:11561,11561,あした天気になあれ,1984,1984,2007,3885,スポーツ・競技,漫画,スポーツ・競技|職業・仕事|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11561,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11561,2026-07-25T10:32:14.552Z
danime:11562,11562,発明ＢＯＹカニパン,1998,1998,2134,2069,ロボット・メカ,,ロボット・メカ|SF|スペースオペラ|ロボットSF|宇宙|友情・仲間,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11562,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11562,2026-07-25T10:21:15.719Z
danime:11563,11563,超発明ＢＯＹカニパン,1999,1999,2077,1869,ロボット・メカ,,ロボット・メカ|SF|ロボットSF|友情・仲間,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11563,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11563,2026-07-25T10:56:26.521Z
danime:11564,11564,この中に1人、妹がいる！,2012,2012,39683,48171,恋愛・ラブコメ,ライトノベル・小説,恋愛・ラブコメ|ラブコメ|学園|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11564,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11564,2026-07-25T10:57:29.295Z
danime:11565,11565,そらのおとしものFinal 永遠の私の鳥籠（エターナルマイマスター）,2014,2014,13818,17667,コメディ・ギャグ,漫画,コメディ・ギャグ|恋愛・ラブコメ|ラブコメ|恋愛|政治・戦略,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11565,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11565,2026-07-25T11:01:37.779Z
danime:11566,11566,COPPELION,2013,2013,33194,35451,ドラマ・青春,,ドラマ・青春|スペキュレーティブ判定保留|学園|成長・挑戦,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11566,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11566,2026-07-25T10:57:37.747Z
danime:11578,11578,伝説巨神イデオン,1980,1980,16868,21939,SF,,SF|ロボット・メカ|ドラマ・青春|ロボットSF|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11578,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11578,2026-07-25T10:32:13.002Z
danime:11580,11580,新世紀GPX　サイバーフォーミュラSAGA,1996,1996,11603,14894,SF,,SF|ロボット・メカ|スポーツ・競技|ロボットSF|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11580,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11580,2026-07-25T10:32:46.898Z
danime:11582,11582,WORKING’!!,2011,2011,57636,71754,コメディ・ギャグ,漫画,コメディ・ギャグ|日常・ほのぼの|料理・グルメ|職業・仕事|癒やし,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11582,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11582,2026-07-25T10:45:34.871Z
danime:11583,11583,ベイビーステップ,2014,2014,24053,35414,スポーツ・競技,,スポーツ・競技|ドラマ・青春|学園|成長・挑戦|政治・戦略|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11583,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11583,2026-07-25T11:01:37.779Z
danime:11587,11587,わすれなぐも,2012,2012,6866,7107,バトル・アクション,,バトル・アクション|コメディ・ギャグ|スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11587,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11587,2026-07-25T10:57:29.295Z
danime:11588,11588,うたの☆プリンスさまっ♪ マジLOVE2000％,2013,2013,26980,39621,恋愛・ラブコメ,,恋愛・ラブコメ|ドラマ・青春|ラブコメ|成長・挑戦|恋愛|音楽・アイドル,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11588,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11588,2026-07-25T10:57:37.747Z
danime:11589,11589,宇宙戦艦ヤマト2199(TV版),2013,2013,24301,39276,SF,,SF|ロボット・メカ|戦争・ミリタリー|スペースオペラ|ロボットSF|宇宙|政治・戦略|戦争|軍事,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11589,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11589,2026-07-25T10:57:37.747Z
danime:11590,11590,KITE LIBERATOR,2008,2008,10356,12534,バトル・アクション,,バトル・アクション|ドラマ・青春|学園|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11590,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11590,2026-07-25T10:33:29.584Z
danime:11592,11592,COBRA THE ANIMATION,2010,2010,10526,13792,異世界・ハイファンタジー,,異世界・ハイファンタジー|SF|ファンタジー|バトル・アクション|異世界ファンタジー|スペースオペラ|異世界|宇宙,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11592,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11592,2026-07-25T10:33:32.104Z
danime:11593,11593,COBRA THE ANIMATION　ザ・サイコガン,2008,2008,9383,11470,異世界・ハイファンタジー,,異世界・ハイファンタジー|SF|ファンタジー|バトル・アクション|異世界ファンタジー|スペースオペラ|異世界|宇宙,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11593,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11593,2026-07-25T10:33:29.584Z
danime:11594,11594,COBRA THE ANIMATION　タイム・ドライブ,2009,2009,7822,9860,SF,,SF|バトル・アクション|スペースオペラ|宇宙|友情・仲間,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11594,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11594,2026-07-25T10:33:37.520Z
danime:11595,11595,デュラララ!!×２ 承,2015,2015,42105,50999,ドラマ・青春,ライトノベル・小説,ドラマ・青春|バトル・アクション|ホラー・サスペンス・ミステリー|学園|成長・挑戦|職業・仕事,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11595,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11595,2026-07-25T10:57:19.085Z
danime:11596,11596,艦隊これくしょん -艦これ-,2015,2015,46520,79833,バトル・アクション,,バトル・アクション|ドラマ・青春|スペキュレーティブ判定保留|スペースオペラ|成長・挑戦,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11596,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11596,2026-07-25T10:57:19.085Z
danime:11597,11597,DOG DAYS'',2015,2015,13649,15671,異世界・ハイファンタジー,,異世界・ハイファンタジー|ファンタジー|スポーツ・競技|異世界ファンタジー|異世界|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11597,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11597,2026-07-25T10:57:19.085Z
danime:11598,11598,戦国無双,2015,2015,6676,8930,バトル・アクション,ゲーム,バトル・アクション|歴史・戦記|歴史・時代劇|家族,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11598,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11598,2026-07-25T10:57:19.085Z
danime:11599,11599,神様はじめました◎,2015,2015,53417,69776,恋愛・ラブコメ,漫画,恋愛・ラブコメ|コメディ・ギャグ|ラブコメ|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11599,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11599,2026-07-25T10:57:19.085Z
danime:11600,11600,探偵歌劇 ミルキィホームズ TD,2015,2015,6738,7763,コメディ・ギャグ,,コメディ・ギャグ|スペキュレーティブ判定保留|ミステリー|音楽・アイドル|推理・謎解き,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11600,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11600,2026-07-25T10:57:19.085Z
danime:11601,11601,ローリング☆ガールズ,2015,2015,22087,25199,SF,,SF|ファンタジー|バトル・アクション|コメディ・ギャグ|現代ファンタジー|ロボットSF|友情・仲間|成長・挑戦|政治・戦略|魔法|ロボット・メカ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11601,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11601,2026-07-25T10:57:19.085Z
danime:11603,11603,美男高校地球防衛部LOVE！,2015,2015,25175,29061,バトル・アクション,,バトル・アクション|コメディ・ギャグ|現代ファンタジー|学園|怪異・妖怪,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11603,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11603,2026-07-25T10:57:19.085Z
danime:11605,11605,デス・パレード,2015,2015,41700,44330,スポーツ・競技,,スポーツ・競技|ホラー・サスペンス・ミステリー|サバイバル|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11605,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11605,2026-07-25T10:57:19.085Z
danime:11606,11606,蒼穹のファフナー EXODUS,2015,2015,28089,34899,SF,,SF|ロボット・メカ|ドラマ・青春|スペースオペラ|ロボットSF|宇宙|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11606,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11606,2026-07-25T10:57:19.085Z
danime:11607,11607,ユリ熊嵐,2015,2015,21142,23823,SF,,SF|恋愛・ラブコメ|ドラマ・青春|スペースオペラ|ラブコメ|学園|宇宙|成長・挑戦|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11607,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11607,2026-07-25T10:57:19.085Z
danime:11609,11609,アブソリュート・デュオ,2015,2015,46121,50393,スペキュレーティブ判定保留,ライトノベル・小説,スペキュレーティブ判定保留|学園|友情・仲間,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11609,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11609,2026-07-25T10:57:19.085Z
danime:11611,11611,冴えない彼女の育てかた,2015,2015,140183,179089,恋愛・ラブコメ,,恋愛・ラブコメ|ドラマ・青春|ラブコメ|学園|成長・挑戦|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11611,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11611,2026-07-25T10:57:19.085Z
danime:11612,11612,暗殺教室,2015,2015,105793,164339,バトル・アクション,漫画,バトル・アクション|ドラマ・青春|学園|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11612,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11612,2026-07-25T10:57:19.085Z
danime:11614,11614,新妹魔王の契約者(テスタメント),2015,2015,58001,78106,異世界・ハイファンタジー,ライトノベル・小説,異世界・ハイファンタジー|ファンタジー|恋愛・ラブコメ|バトル・アクション|異世界ファンタジー|ラブコメ|異世界|職場|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11614,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11614,2026-07-25T10:57:19.085Z
danime:11615,11615,夜ノヤッターマン,2015,2015,18901,27946,バトル・アクション,,バトル・アクション|ドラマ・青春|スペキュレーティブ判定保留|成長・挑戦,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11615,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11615,2026-07-25T10:57:19.085Z
danime:11616,11616,劇場版　ニルスのふしぎな旅,1983,1983,2238,2228,ファンタジー,,ファンタジー|現代ファンタジー|旅・冒険|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11616,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11616,2026-07-25T10:44:02.104Z
danime:11619,11619,たんすわらし。,2011,2011,614,956,コメディ・ギャグ,,コメディ・ギャグ|職業・仕事,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11619,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11619,2026-07-25T10:45:34.871Z
danime:11621,11621,ケロロ軍曹 5thシーズン,2008,2008,14699,16582,コメディ・ギャグ,漫画,コメディ・ギャグ|キッズ・ファミリー|スペキュレーティブ判定保留|友情・仲間,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11621,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11621,2026-07-25T10:33:29.584Z
danime:11624,11624,聖少女艦隊　バージンフリート,1998,1998,4118,4327,バトル・アクション,,バトル・アクション|ファンタジー|戦争・ミリタリー|スペースオペラ|戦争|軍事,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11624,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11624,2026-07-25T10:21:15.719Z
danime:11625,11625,ロケットガール,2007,2007,3303,4942,SF,ライトノベル・小説,SF|ロボット・メカ|ドラマ・青春|スペースオペラ|ロボットSF|宇宙|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11625,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11625,2026-07-25T10:45:59.280Z
danime:11626,11626,奏光のストレイン,2006,2006,4201,6300,SF,,SF|ロボット・メカ|ドラマ・青春|スペースオペラ|ロボットSF|学園|宇宙|友情・仲間|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11626,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11626,2026-07-25T10:45:23.551Z
danime:11628,11628,幸腹グラフィティ,2015,2015,40440,56587,日常・ほのぼの,,日常・ほのぼの|成長・挑戦|料理・グルメ|癒やし,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11628,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11628,2026-07-25T10:57:19.085Z
danime:11629,11629,スプーンおばさん,1983,1983,5468,7543,ショート,,ショート|キッズ・ファミリー|スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11629,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11629,2026-07-25T10:44:02.104Z
danime:11630,11630,アイドルマスター,2011,2011,48611,62511,ドラマ・青春,ゲーム,ドラマ・青春|成長・挑戦|音楽・アイドル,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11630,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11630,2026-07-25T10:45:34.871Z
danime:11632,11632,ハイスクールD×D NEW,2013,2013,32664,43760,異世界・ハイファンタジー,,異世界・ハイファンタジー|ファンタジー|バトル・アクション|恋愛・ラブコメ|異世界ファンタジー|ラブコメ|異世界|学園|友情・仲間|恋愛|転生,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11632,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=11632,2026-07-25T10:57:37.747Z
danime:20001,20001,劇場版 世界一初恋～横澤隆史の場合～,2014,2014,27476,39775,恋愛・ラブコメ,,恋愛・ラブコメ|コメディ・ギャグ|ドラマ・青春|ラブコメ|成長・挑戦|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20001,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20001,2026-07-25T11:01:37.779Z
danime:20002,20002,ガラクタ通りのステイン,2002,2002,916,1381,スペキュレーティブ判定保留,,スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20002,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20002,2026-07-25T10:22:31.564Z
danime:20003,20003,アルモニ,2014,2014,4383,5855,ドラマ・青春,,ドラマ・青春|スペキュレーティブ判定保留|成長・挑戦,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20003,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20003,2026-07-25T11:01:37.779Z
danime:20006,20006,パロルのみらい島,2014,2014,169,317,スペキュレーティブ判定保留,,スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20006,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20006,2026-07-25T11:01:37.779Z
danime:20008,20008,Piaキャロットへようこそ!!2 DX,1999,1999,2643,3274,恋愛・ラブコメ,,恋愛・ラブコメ|ファンタジー|ラブコメ|学園|成長・挑戦|恋愛|料理・グルメ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20008,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20008,2026-07-25T10:56:26.521Z
danime:20009,20009,バディ・コンプレックス 完結編 -あの空に還る未来で-,2014,2014,10948,14184,SF,,SF|ロボット・メカ|バトル・アクション|ロボットSF,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20009,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20009,2026-07-25T11:01:37.779Z
danime:20014,20014,アニメで分かる心療内科,2015,2015,30667,33350,コメディ・ギャグ,,コメディ・ギャグ|ショート,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20014,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20014,2026-07-25T10:57:19.085Z
danime:20015,20015,巨神ゴーグ,1984,1984,7081,10307,SF,,SF|ロボット・メカ|ドラマ・青春|ロボットSF|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20015,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20015,2026-07-25T10:32:14.552Z
danime:20016,20016,勇者特急マイトガイン,1993,1993,8003,10861,異世界・ハイファンタジー,,異世界・ハイファンタジー|SF|ファンタジー|ロボット・メカ|異世界ファンタジー|ロボットSF|異世界,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20016,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20016,2026-07-25T10:32:48.098Z
danime:20017,20017,シティーハンター,1987,1987,54626,57825,バトル・アクション,漫画,バトル・アクション|職業・仕事,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20017,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20017,2026-07-25T10:20:55.860Z
danime:20019,20019,しにがみのバラッド。,2006,2006,10173,11273,ドラマ・青春,,ドラマ・青春|スペキュレーティブ判定保留|成長・挑戦|職業・仕事,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20019,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20019,2026-07-25T10:45:23.551Z
danime:20020,20020,半分の月がのぼる空,2006,2006,12999,13290,恋愛・ラブコメ,ライトノベル・小説,恋愛・ラブコメ|ドラマ・青春|ラブコメ|学園|成長・挑戦|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20020,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20020,2026-07-25T10:45:23.551Z
danime:20021,20021,プリンセス・プリンセス,2006,2006,12004,14274,ドラマ・青春,,ドラマ・青春|学園|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20021,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20021,2026-07-25T10:45:23.551Z
danime:20022,20022,ぼくは王さま,2013,2013,944,1438,ショート,,ショート|ドラマ・青春|キッズ・ファミリー|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20022,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20022,2026-07-25T10:57:37.747Z
danime:20023,20023,なめこ家の一族,2013,2013,2667,4554,ショート,,ショート|キッズ・ファミリー|家族|音楽・アイドル,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20023,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20023,2026-07-25T10:57:37.747Z
danime:20024,20024,劇場アニメ　どーにゃつ,2013,2013,1358,2077,ショート,漫画,ショート|友情・仲間|料理・グルメ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20024,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20024,2026-07-25T10:57:37.747Z
danime:20025,20025,野良スコ,2014,2014,3048,6221,コメディ・ギャグ,,コメディ・ギャグ|ショート|学園|友情・仲間,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20025,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20025,2026-07-25T11:01:37.779Z
danime:20026,20026,僕は友達が少ないNEXT,2013,2013,48687,62043,コメディ・ギャグ,ライトノベル・小説,コメディ・ギャグ|恋愛・ラブコメ|ラブコメ|学園|成長・挑戦|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20026,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20026,2026-07-25T10:57:37.747Z
danime:20027,20027,きんいろモザイク,2013,2013,50025,66797,日常・ほのぼの,,日常・ほのぼの|コメディ・ギャグ|学園|癒やし,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20027,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20027,2026-07-25T10:57:37.747Z
danime:20028,20028,DEVIL SURVIVOR2 the ANIMATION,2013,2013,20371,25795,SF,,SF|バトル・アクション|ホラー・サスペンス・ミステリー|終末SF|終末・ディストピア,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20028,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20028,2026-07-25T10:57:37.747Z
danime:20029,20029,コードギアス 反逆のルルーシュ,2006,2006,195220,231986,SF,,SF|ロボット・メカ|ドラマ・青春|ロボットSF|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20029,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20029,2026-07-25T10:45:23.551Z
danime:20031,20031,ジェネレイターガウル,1998,1998,1717,2621,バトル・アクション,,バトル・アクション|ドラマ・青春|スペキュレーティブ判定保留|学園|成長・挑戦,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20031,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20031,2026-07-25T10:21:15.719Z
danime:20033,20033,よばれてとびでて！アクビちゃん,2001,2001,1183,1726,コメディ・ギャグ,,コメディ・ギャグ|ファンタジー|現代ファンタジー|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20033,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20033,2026-07-25T10:55:56.796Z
